target_user,other_user,No_common_users
50855,30301,1
50855,30304,1
50855,30306,1
50855,30322,1
50855,30342,1
50855,30347,1
50855,30348,1
50855,30352,1
50855,30355,1
50855,30361,1
50855,30371,1
50855,30375,1
50855,30381,1
50855,30395,1
50855,30402,1
50855,30411,1
50855,30419,1
50855,30424,1
50855,30432,1
50855,30435,1
50855,30449,1
50855,30454,1
50855,30455,1
50855,30459,1
50855,30460,1
50855,30467,1
50855,30469,1
50855,30470,1
50855,30472,1
50855,30474,1
50855,30488,1
50855,30492,1
50855,30505,1
50855,30508,1
50855,30514,1
50855,30520,1
50855,30529,1
50855,30530,1
50855,30532,1
50855,30541,1
50855,30547,1
50855,30553,1
50855,30562,1
50855,30564,1
50855,30568,1
50855,30577,1
50855,30579,1
50855,30588,1
50855,30592,1
50855,30596,1
50855,30605,1
50855,30609,1
50855,30615,1
50855,30622,1
50855,30624,1
50855,30634,1
50855,30640,1
50855,30642,1
50855,30649,1
50855,30653,1
50855,30663,1
50855,30667,1
50855,30676,1
50855,30680,1
50855,30684,1
50855,30688,1
50855,30696,1
50855,30704,1
50855,30712,1
50855,30720,1
50855,30722,1
50855,30725,1
50855,30735,1
50855,30738,1
50855,30747,1
50855,30754,1
50855,30769,1
50855,30782,1
50855,30785,1
50855,30786,1
50855,30794,1
50855,30797,1
50855,30798,1
50855,30814,1
50855,30823,1
50855,30839,1
50855,30856,1
50855,30857,1
50855,30858,1
50855,30868,1
50855,30877,1
50855,30879,1
50855,30888,1
50855,30891,1
50855,30897,1
50855,30898,1
50855,30904,1
50855,30910,1
50855,30923,1
50855,30931,1
50855,30935,1
50855,30942,1
50855,30944,1
50855,30956,1
50855,30960,1
50855,30968,1
50855,30975,1
50855,30977,1
50855,30979,1
50855,30996,1
50855,30997,1
50855,31000,1
50855,31003,1
50855,31009,1
50855,31014,1
50855,31016,1
50855,31020,1
50855,31027,1
50855,31042,1
50855,31046,1
50855,31050,1
50855,31051,1
50855,31052,1
50855,31058,1
50855,31061,1
50855,31070,1
50855,31078,1
50855,31084,1
50855,31087,1
50855,31093,1
50855,31096,1
50855,31098,1
50855,31103,1
50855,31105,1
50855,31112,1
50855,31113,1
50855,31126,1
50855,31130,1
50855,31133,1
50855,31140,1
50855,31142,1
50855,31146,1
50855,31159,1
50855,31169,1
50855,31170,1
50855,31183,1
50855,31184,1
50855,31197,1
50855,31221,1
50855,31224,1
50855,31225,1
50855,31226,1
50855,31240,1
50855,31242,1
50855,31245,1
50855,31247,1
50855,31256,1
50855,31257,1
50855,31270,1
50855,31279,1
50855,31295,1
50855,31297,1
50855,31300,1
50855,31307,1
50855,31311,1
50855,31312,1
50855,31316,1
50855,31321,1
50855,31323,1
50855,31324,1
50855,31333,1
50855,31334,1
50855,31341,1
50855,31344,1
50855,31349,1
50855,31350,1
50855,31354,1
50855,31364,1
50855,31365,1
50855,31374,1
50855,31377,1
50855,31378,1
50855,31380,1
50855,31382,1
50855,31386,1
50855,31388,1
50855,31394,1
50855,31395,1
50855,31400,1
50855,31402,1
50855,31409,1
50855,31410,1
50855,31414,1
50855,31417,1
50855,31425,1
50855,31435,1
50855,31457,1
50855,31463,1
50855,31473,1
50855,31478,1
50855,31481,1
50855,31488,1
50855,31501,1
50855,31507,1
50855,31508,1
50855,31510,1
50855,31512,1
50855,31527,1
50855,31529,1
50855,31536,1
50855,31544,1
50855,31558,1
50855,31564,1
50855,31569,1
50855,31570,1
50855,31575,1
50855,31585,1
50855,31586,1
50855,31593,1
50855,31596,1
50855,31597,1
50855,31600,1
50855,31605,1
50855,31610,1
50855,31611,1
50855,31615,1
50855,31636,1
50855,31638,1
50855,31652,1
50855,31655,1
50855,31671,1
50855,31672,1
50855,31674,1
50855,31691,1
50855,31695,1
50855,31698,1
50855,31703,1
50855,31704,1
50855,31720,1
50855,31723,1
50855,31724,1
50855,31729,1
50855,31736,1
50855,31737,1
50855,31746,1
50855,31750,1
50855,31757,1
50855,31758,1
50855,31762,1
50855,31764,1
50855,31766,1
50855,31769,1
50855,31774,1
50855,31776,1
50855,31781,1
50855,31805,1
50855,31806,1
50855,31812,1
50855,31819,1
50855,31825,1
50855,31830,1
50855,31835,1
50855,31848,1
50855,31851,1
50855,31855,1
50855,31856,1
50855,31861,1
50855,31863,1
50855,31865,1
50855,31870,1
50855,31872,1
50855,31875,1
50855,31877,1
50855,31888,1
50855,31889,1
50855,31894,1
50855,31897,1
50855,31900,1
50855,31901,1
50855,31902,1
50855,31908,1
50855,31910,1
50855,31911,1
50855,31924,1
50855,31931,1
50855,31933,1
50855,31938,1
50855,31942,1
50855,31945,1
50855,31953,1
50855,31958,1
50855,31960,1
50855,31968,1
50855,31971,1
50855,31973,1
50855,31975,1
50855,31983,1
50855,31987,1
50855,31996,1
50855,32000,1
50855,32002,1
50855,32018,1
50855,32020,1
50855,32021,1
50855,32022,1
50855,32023,1
50855,32030,1
50855,32033,1
50855,32036,1
50855,32053,1
50855,32058,1
50855,32060,1
50855,32067,1
50855,32072,1
50855,32076,1
50855,32082,1
50855,32084,1
50855,32090,1
50855,32096,1
50855,32097,1
50855,32101,1
50855,32116,1
50855,32120,1
50855,32132,1
50855,32134,1
50855,32135,1
50855,32143,1
50855,32151,1
50855,32152,1
50855,32168,1
50855,32171,1
50855,32177,1
50855,32185,1
50855,32189,1
50855,32203,1
50855,32205,1
50855,32217,1
50855,32220,1
50855,32229,1
50855,32253,1
50855,32261,1
50855,32262,1
50855,32271,1
50855,32275,1
50855,32282,1
50855,32288,1
50855,32294,1
50855,32298,1
50855,32302,1
50855,32305,1
50855,32324,1
50855,32328,1
50855,32334,1
50855,32341,1
50855,32350,1
50855,32351,1
50855,32359,1
50855,32371,1
50855,32377,1
50855,32378,1
50855,32380,1
50855,32383,1
50855,32384,1
50855,32392,1
50855,32401,1
50855,32409,1
50855,32413,1
50855,32414,1
50855,32419,1
50855,32423,1
50855,32431,1
50855,32445,1
50855,32450,1
50855,32456,1
50855,32466,1
50855,32467,1
50855,32470,1
50855,32473,1
50855,32478,1
50855,32484,1
50855,32493,1
50855,32501,1
50855,32503,1
50855,32508,1
50855,32515,1
50855,32518,1
50855,32520,1
50855,32531,1
50855,32535,1
50855,32536,1
50855,32538,1
50855,32554,1
50855,32574,1
50855,32577,1
50855,32587,1
50855,32589,1
50855,32598,1
50855,32599,1
50855,32603,1
50855,32606,1
50855,32608,1
50855,32614,1
50855,32616,1
50855,32622,1
50855,32626,1
50855,32630,1
50855,32631,1
50855,32638,1
50855,32640,1
50855,32641,1
50855,32642,1
50855,32643,1
50855,32656,1
50855,32657,1
50855,32664,1
50855,32672,1
50855,32677,1
50855,32679,1
50855,32690,1
50855,32691,1
50855,32703,1
50855,32716,1
50855,32718,1
50855,32723,1
50855,32738,1
50855,32742,1
50855,32744,1
50855,32758,1
50855,32760,1
50855,32764,1
50855,32766,1
50855,32770,1
50855,32774,1
50855,32779,1
50855,32795,1
50855,32810,1
50855,32813,1
50855,32817,1
50855,32820,1
50855,32842,1
50855,32851,1
50855,32853,1
50855,32855,1
50855,32864,1
50855,32865,1
50855,32866,1
50855,32871,1
50855,32874,1
50855,32878,1
50855,32883,1
50855,32921,1
50855,32923,1
50855,32934,1
50855,32943,1
50855,32949,1
50855,32950,1
50855,32959,1
50855,32973,1
50855,32986,1
50855,32988,1
50855,32994,1
50855,32999,1
50855,33005,1
50855,33009,1
50855,33013,1
50855,33014,1
50855,33015,1
50855,33028,1
50855,33029,1
50855,33032,1
50855,33034,1
50855,33036,1
50855,33038,1
50855,33041,1
50855,33054,1
50855,33055,1
50855,33060,1
50855,33062,1
50855,33063,1
50855,33065,1
50855,33072,1
50855,33078,1
50855,33086,1
50855,33090,1
50855,33094,1
50855,33099,1
50855,33116,1
50855,33121,1
50855,33125,1
50855,33126,1
50855,33132,1
50855,33133,1
50855,33135,1
50855,33142,1
50855,33156,1
50855,33162,1
50855,33170,1
50855,33173,1
50855,33174,1
50855,33175,1
50855,33180,1
50855,33183,1
50855,33191,1
50855,33192,1
50855,33195,1
50855,33201,1
50855,33203,1
50855,33207,1
50855,33218,1
50855,33220,1
50855,33222,1
50855,33237,1
50855,33239,1
50855,33246,1
50855,33256,1
50855,33259,1
50855,33260,1
50855,33267,1
50855,33269,1
50855,33271,1
50855,33280,1
50855,33287,1
50855,33299,1
50855,33301,1
50855,33316,1
50855,33321,1
50855,33331,1
50855,33333,1
50855,33349,1
50855,33353,1
50855,33359,1
50855,33360,1
50855,33367,1
50855,33382,1
50855,33384,1
50855,33392,1
50855,33395,1
50855,33397,1
50855,33412,1
50855,33414,1
50855,33421,1
50855,33423,1
50855,33424,1
50855,33425,1
50855,33427,1
50855,33429,1
50855,33435,1
50855,33439,1
50855,33450,1
50855,33451,1
50855,33453,1
50855,33454,1
50855,33455,1
50855,33456,1
50855,33460,1
50855,33462,1
50855,33468,1
50855,33474,1
50855,33478,1
50855,33488,1
50855,33495,1
50855,33501,1
50855,33503,1
50855,33504,1
50855,33507,1
50855,33510,1
50855,33515,1
50855,33523,1
50855,33530,1
50855,33532,1
50855,33536,1
50855,33538,1
50855,33540,1
50855,33541,1
50855,33550,1
50855,33558,1
50855,33561,1
50855,33568,1
50855,33571,1
50855,33574,1
50855,33578,1
50855,33580,1
50855,33596,1
50855,33603,1
50855,33607,1
50855,33616,1
50855,33617,1
50855,33622,1
50855,33626,1
50855,33646,1
50855,33647,1
50855,33652,1
50855,33657,1
50855,33663,1
50855,33664,1
50855,33672,1
50855,33676,1
50855,33678,1
50855,33679,1
50855,33686,1
50855,33699,1
50855,33700,1
50855,33701,1
50855,33711,1
50855,33721,1
50855,33733,1
50855,33756,1
50855,33761,1
50855,33765,1
50855,33774,1
50855,33775,1
50855,33783,1
50855,33799,1
50855,33801,1
50855,33802,1
50855,33810,1
50855,33817,1
50855,33819,1
50855,33823,1
50855,33830,1
50855,33835,1
50855,33838,1
50855,33843,1
50855,33849,1
50855,33852,1
50855,33855,1
50855,33859,1
50855,33862,1
50855,33868,1
50855,33871,1
50855,33877,1
50855,33885,1
50855,33886,1
50855,33888,1
50855,33893,1
50855,33906,1
50855,33907,1
50855,33911,1
50855,33919,1
50855,33938,1
50855,33942,1
50855,33953,1
50855,33955,1
50855,33959,1
50855,33961,1
50855,33967,1
50855,33971,1
50855,33975,1
50855,33988,1
50855,33991,1
50855,34000,1
50855,34004,1
50855,34020,1
50855,34022,1
50855,34029,1
50855,34033,1
50855,34042,1
50855,34051,1
50855,34054,1
50855,34056,1
50855,34065,1
50855,34067,1
50855,34069,1
50855,34071,1
50855,34072,1
50855,34073,1
50855,34074,1
50855,34085,1
50855,34091,1
50855,34092,1
50855,34093,1
50855,34098,1
50855,34099,1
50855,34103,1
50855,34107,1
50855,34110,1
50855,34111,1
50855,34113,1
50855,34115,1
50855,34130,1
50855,34134,1
50855,34138,1
50855,34146,1
50855,34151,1
50855,34155,1
50855,34160,1
50855,34162,1
50855,34176,1
50855,34182,1
50855,34188,1
50855,34189,1
50855,34196,1
50855,34205,1
50855,34211,1
50855,34218,1
50855,34219,1
50855,34223,1
50855,34228,1
50855,34229,1
50855,34236,1
50855,34243,1
50855,34244,1
50855,34250,1
50855,34258,1
50855,34265,1
50855,34266,1
50855,34277,1
50855,34285,1
50855,34306,1
50855,34315,1
50855,34329,1
50855,34330,1
50855,34333,1
50855,34334,1
50855,34335,1
50855,34337,1
50855,34339,1
50855,34344,1
50855,34349,1
50855,34354,1
50855,34357,1
50855,34364,1
50855,34365,1
50855,34391,1
50855,34396,1
50855,34399,1
50855,34400,1
50855,34416,1
50855,34420,1
50855,34425,1
50855,34429,1
50855,34430,1
50855,34431,1
50855,34433,1
50855,34437,1
50855,34442,1
50855,34445,1
50855,34447,1
50855,34455,1
50855,34461,1
50855,34464,1
50855,34465,1
50855,34469,1
50855,34474,1
50855,34477,1
50855,34478,1
50855,34482,1
50855,34496,1
50855,34499,1
50855,34501,1
50855,34502,1
50855,34510,1
50855,34531,1
50855,34535,1
50855,34536,1
50855,34538,1
50855,34563,1
50855,34567,1
50855,34568,1
50855,34570,1
50855,34571,1
50855,34573,1
50855,34579,1
50855,34580,1
50855,34583,1
50855,34595,1
50855,34608,1
50855,34619,1
50855,34625,1
50855,34638,1
50855,34650,1
50855,34655,1
50855,34658,1
50855,34661,1
50855,34663,1
50855,34666,1
50855,34674,1
50855,34683,1
50855,34692,1
50855,34698,1
50855,34701,1
50855,34702,1
50855,34709,1
50855,34717,1
50855,34725,1
50855,34735,1
50855,34736,1
50855,34738,1
50855,34739,1
50855,34742,1
50855,34743,1
50855,34745,1
50855,34754,1
50855,34761,1
50855,34769,1
50855,34773,1
50855,34774,1
50855,34776,1
50855,34777,1
50855,34780,1
50855,34781,1
50855,34783,1
50855,34784,1
50855,34785,1
50855,34786,1
50855,34795,1
50855,34807,1
50855,34812,1
50855,34813,1
50855,34824,1
50855,34826,1
50855,34829,1
50855,34830,1
50855,34833,1
50855,34835,1
50855,34842,1
50855,34848,1
50855,34854,1
50855,34858,1
50855,34859,1
50855,34861,1
50855,34863,1
50855,34864,1
50855,34868,1
50855,34882,1
50855,34887,1
50855,34891,1
50855,34900,1
50855,34901,1
50855,34910,1
50855,34912,1
50855,34915,1
50855,34919,1
50855,34925,1
50855,34929,1
50855,34945,1
50855,34948,1
50855,34949,1
50855,34950,1
50855,34963,1
50855,34972,1
50855,34977,1
50855,34978,1
50855,34982,1
50855,34985,1
50855,34988,1
50855,34997,1
50855,34998,1
50855,34999,1
50855,35000,1
50855,35009,1
50855,35013,1
50855,35024,1
50855,35026,1
50855,35029,1
50855,35046,1
50855,35047,1
50855,35048,1
50855,35055,1
50855,35064,1
50855,35068,1
50855,35079,1
50855,35081,1
50855,35084,1
50855,35092,1
50855,35107,1
50855,35110,1
50855,35112,1
50855,35120,1
50855,35122,1
50855,35129,1
50855,35131,1
50855,35155,1
50855,35160,1
50855,35176,1
50855,35179,1
50855,35183,1
50855,35185,1
50855,35191,1
50855,35198,1
50855,35201,1
50855,35208,1
50855,35212,1
50855,35213,1
50855,35216,1
50855,35232,1
50855,35236,1
50855,35239,1
50855,35240,1
50855,35241,1
50855,35246,1
50855,35257,1
50855,35264,1
50855,35267,1
50855,35270,1
50855,35273,1
50855,35279,1
50855,35286,1
50855,35287,1
50855,35290,1
50855,35295,1
50855,35303,1
50855,35306,1
50855,35312,1
50855,35314,1
50855,35318,1
50855,35319,1
50855,35328,1
50855,35330,1
50855,35334,1
50855,35336,1
50855,35341,1
50855,35345,1
50855,35347,1
50855,35355,1
50855,35361,1
50855,35362,1
50855,35364,1
50855,35370,1
50855,35372,1
50855,35373,1
50855,35376,1
50855,35388,1
50855,35391,1
50855,35392,1
50855,35396,1
50855,35397,1
50855,35404,1
50855,35410,1
50855,35413,1
50855,35414,1
50855,35417,1
50855,35419,1
50855,35433,1
50855,35436,1
50855,35440,1
50855,35448,1
50855,35453,1
50855,35465,1
50855,35468,1
50855,35475,1
50855,35486,1
50855,35491,1
50855,35493,1
50855,35494,1
50855,35499,1
50855,35511,1
50855,35512,1
50855,35513,1
50855,35521,1
50855,35524,1
50855,35548,1
50855,35565,1
50855,35566,1
50855,35573,1
50855,35580,1
50855,35585,1
50855,35588,1
50855,35593,1
50855,35605,1
50855,35611,1
50855,35622,1
50855,35623,1
50855,35628,1
50855,35636,1
50855,35638,1
50855,35642,1
50855,35645,1
50855,35646,1
50855,35647,1
50855,35649,1
50855,35653,1
50855,35663,1
50855,35673,1
50855,35674,1
50855,35675,1
50855,35682,1
50855,35687,1
50855,35690,1
50855,35711,1
50855,35722,1
50855,35726,1
50855,35727,1
50855,35736,1
50855,35748,1
50855,35749,1
50855,35750,1
50855,35752,1
50855,35755,1
50855,35757,1
50855,35763,1
50855,35766,1
50855,35767,1
50855,35769,1
50855,35788,1
50855,35794,1
50855,35799,1
50855,35802,1
50855,35810,1
50855,35814,1
50855,35828,1
50855,35830,1
50855,35833,1
50855,35848,1
50855,35857,1
50855,35864,1
50855,35876,1
50855,35886,1
50855,35897,1
50855,35900,1
50855,35906,1
50855,35907,1
50855,35911,1
50855,35912,1
50855,35915,1
50855,35935,1
50855,35947,1
50855,35950,1
50855,35954,1
50855,35960,1
50855,35977,1
50855,35980,1
50855,35989,1
50855,35991,1
50855,36001,1
50855,36003,1
50855,36004,1
50855,36007,1
50855,36012,1
50855,36019,1
50855,36020,1
50855,36026,1
50855,36031,1
50855,36035,1
50855,36038,1
50855,36053,1
50855,36059,1
50855,36060,1
50855,36065,1
50855,36073,1
50855,36080,1
50855,36084,1
50855,36097,1
50855,36099,1
50855,36104,1
50855,36112,1
50855,36128,1
50855,36131,1
50855,36135,1
50855,36137,1
50855,36150,1
50855,36151,1
50855,36153,1
50855,36154,1
50855,36158,1
50855,36161,1
50855,36174,1
50855,36175,1
50855,36182,1
50855,36184,1
50855,36190,1
50855,36191,1
50855,36201,1
50855,36220,1
50855,36225,1
50855,36235,1
50855,36236,1
50855,36238,1
50855,36247,1
50855,36249,1
50855,36254,1
50855,36262,1
50855,36263,1
50855,36266,1
50855,36276,1
50855,36280,1
50855,36281,1
50855,36290,1
50855,36307,1
50855,36313,1
50855,36321,1
50855,36323,1
50855,36325,1
50855,36335,1
50855,36339,1
50855,36340,1
50855,36343,1
50855,36351,1
50855,36356,1
50855,36361,1
50855,36379,1
50855,36386,1
50855,36392,1
50855,36394,1
50855,36407,1
50855,36409,1
50855,36417,1
50855,36430,1
50855,36432,1
50855,36445,1
50855,36450,1
50855,36463,1
50855,36464,1
50855,36466,1
50855,36474,1
50855,36478,1
50855,36484,1
50855,36487,1
50855,36489,1
50855,36495,1
50855,36500,1
50855,36506,1
50855,36510,1
50855,36512,1
50855,36525,1
50855,36527,1
50855,36539,1
50855,36544,1
50855,36545,1
50855,36553,1
50855,36563,1
50855,36564,1
50855,36570,1
50855,36571,1
50855,36572,1
50855,36574,1
50855,36580,1
50855,36583,1
50855,36591,1
50855,36593,1
50855,36595,1
50855,36597,1
50855,36602,1
50855,36606,1
50855,36608,1
50855,36625,1
50855,36630,1
50855,36636,1
50855,36641,1
50855,36642,1
50855,36644,1
50855,36645,1
50855,36650,1
50855,36654,1
50855,36657,1
50855,36660,1
50855,36676,1
50855,36689,1
50855,36692,1
50855,36693,1
50855,36700,1
50855,36701,1
50855,36710,1
50855,36715,1
50855,36719,1
50855,36722,1
50855,36723,1
50855,36726,1
50855,36730,1
50855,36736,1
50855,36738,1
50855,36747,1
50855,36753,1
50855,36754,1
50855,36759,1
50855,36761,1
50855,36764,1
50855,36769,1
50855,36776,1
50855,36779,1
50855,36781,1
50855,36785,1
50855,36787,1
50855,36793,1
50855,36801,1
50855,36806,1
50855,36810,1
50855,36816,1
50855,36817,1
50855,36818,1
50855,36819,1
50855,36834,1
50855,36837,1
50855,36840,1
50855,36843,1
50855,36846,1
50855,36848,1
50855,36858,1
50855,36861,1
50855,36864,1
50855,36865,1
50855,36870,1
50855,36871,1
50855,36872,1
50855,36873,1
50855,36874,1
50855,36876,1
50855,36877,1
50855,36881,1
50855,36882,1
50855,36883,1
50855,36884,1
50855,36891,1
50855,36905,1
50855,36906,1
50855,36907,1
50855,36908,1
50855,36911,1
50855,36913,1
50855,36918,1
50855,36923,1
50855,36932,1
50855,36936,1
50855,36938,1
50855,36940,1
50855,36946,1
50855,36953,1
50855,36955,1
50855,36957,1
50855,36970,1
50855,36979,1
50855,36982,1
50855,36983,1
50855,36984,1
50855,36990,1
50855,36994,1
50855,36997,1
50855,37001,1
50855,37005,1
50855,37006,1
50855,37009,1
50855,37010,1
50855,37013,1
50855,37015,1
50855,37017,1
50855,37020,1
50855,37025,1
50855,37028,1
50855,37029,1
50855,37032,1
50855,37035,1
50855,37056,1
50855,37069,1
50855,37072,1
50855,37076,1
50855,37077,1
50855,37078,1
50855,37080,1
50855,37081,1
50855,37084,1
50855,37090,1
50855,37094,1
50855,37108,1
50855,37110,1
50855,37111,1
50855,37113,1
50855,37117,1
50855,37127,1
50855,37133,1
50855,37143,1
50855,37151,1
50855,37152,1
50855,37156,1
50855,37157,1
50855,37158,1
50855,37160,1
50855,37161,1
50855,37168,1
50855,37174,1
50855,37179,1
50855,37180,1
50855,37189,1
50855,37191,1
50855,37192,1
50855,37194,1
50855,37213,1
50855,37224,1
50855,37233,1
50855,37235,1
50855,37238,1
50855,37247,1
50855,37252,1
50855,37255,1
50855,37261,1
50855,37262,1
50855,37265,1
50855,37266,1
50855,37275,1
50855,37295,1
50855,37306,1
50855,37311,1
50855,37314,1
50855,37320,1
50855,37321,1
50855,37326,1
50855,37336,1
50855,37340,1
50855,37348,1
50855,37349,1
50855,37357,1
50855,37362,1
50855,37364,1
50855,37373,1
50855,37377,1
50855,37398,1
50855,37399,1
50855,37404,1
50855,37407,1
50855,37408,1
50855,37409,1
50855,37426,1
50855,37429,1
50855,37435,1
50855,37436,1
50855,37448,1
50855,37452,1
50855,37454,1
50855,37458,1
50855,37468,1
50855,37469,1
50855,37472,1
50855,37481,1
50855,37491,1
50855,37509,1
50855,37510,1
50855,37519,1
50855,37521,1
50855,37524,1
50855,37526,1
50855,37544,1
50855,37551,1
50855,37557,1
50855,37566,1
50855,37570,1
50855,37571,1
50855,37575,1
50855,37581,1
50855,37584,1
50855,37592,1
50855,37595,1
50855,37624,1
50855,37625,1
50855,37626,1
50855,37639,1
50855,37641,1
50855,37650,1
50855,37656,1
50855,37659,1
50855,37660,1
50855,37662,1
50855,37666,1
50855,37668,1
50855,37674,1
50855,37678,1
50855,37681,1
50855,37686,1
50855,37687,1
50855,37691,1
50855,37692,1
50855,37693,1
50855,37696,1
50855,37697,1
50855,37699,1
50855,37722,1
50855,37725,1
50855,37726,1
50855,37729,1
50855,37730,1
50855,37741,1
50855,37758,1
50855,37761,1
50855,37777,1
50855,37782,1
50855,37785,1
50855,37786,1
50855,37801,1
50855,37805,1
50855,37810,1
50855,37814,1
50855,37817,1
50855,37820,1
50855,37821,1
50855,37829,1
50855,37833,1
50855,37836,1
50855,37848,1
50855,37850,1
50855,37851,1
50855,37853,1
50855,37866,1
50855,37874,1
50855,37885,1
50855,37899,1
50855,37902,1
50855,37903,1
50855,37904,1
50855,37905,1
50855,37915,1
50855,37918,1
50855,37931,1
50855,37934,1
50855,37941,1
50855,37942,1
50855,37950,1
50855,37952,1
50855,37961,1
50855,37962,1
50855,37987,1
50855,37988,1
50855,37989,1
50855,37997,1
50855,38001,1
50855,38002,1
50855,38003,1
50855,38011,1
50855,38014,1
50855,38020,1
50855,38024,1
50855,38035,1
50855,38047,1
50855,38050,1
50855,38069,1
50855,38077,1
50855,38078,1
50855,38083,1
50855,38084,1
50855,38096,1
50855,38102,1
50855,38120,1
50855,38121,1
50855,38131,1
50855,38133,1
50855,38145,1
50855,38151,1
50855,38152,1
50855,38157,1
50855,38163,1
50855,38168,1
50855,38174,1
50855,38179,1
50855,38186,1
50855,38191,1
50855,38201,1
50855,38213,1
50855,38220,1
50855,38221,1
50855,38227,1
50855,38230,1
50855,38231,1
50855,38244,1
50855,38249,1
50855,38271,1
50855,38272,1
50855,38273,1
50855,38277,1
50855,38281,1
50855,38285,1
50855,38292,1
50855,38296,1
50855,38301,1
50855,38313,1
50855,38324,1
50855,38325,1
50855,38331,1
50855,38335,1
50855,38346,1
50855,38349,1
50855,38352,1
50855,38356,1
50855,38359,1
50855,38363,1
50855,38369,1
50855,38381,1
50855,38382,1
50855,38393,1
50855,38398,1
50855,38409,1
50855,38414,1
50855,38416,1
50855,38422,1
50855,38427,1
50855,38429,1
50855,38431,1
50855,38438,1
50855,38440,1
50855,38441,1
50855,38456,1
50855,38463,1
50855,38464,1
50855,38470,1
50855,38485,1
50855,38488,1
50855,38494,1
50855,38512,1
50855,38515,1
50855,38517,1
50855,38519,1
50855,38525,1
50855,38526,1
50855,38528,1
50855,38531,1
50855,38535,1
50855,38546,1
50855,38552,1
50855,38558,1
50855,38560,1
50855,38572,1
50855,38585,1
50855,38605,1
50855,38608,1
50855,38609,1
50855,38612,1
50855,38614,1
50855,38615,1
50855,38616,1
50855,38617,1
50855,38619,1
50855,38626,1
50855,38637,1
50855,38639,1
50855,38640,1
50855,38650,1
50855,38653,1
50855,38657,1
50855,38658,1
50855,38662,1
50855,38664,1
50855,38671,1
50855,38682,1
50855,38683,1
50855,38687,1
50855,38696,1
50855,38697,1
50855,38699,1
50855,38702,1
50855,38716,1
50855,38721,1
50855,38724,1
50855,38734,1
50855,38735,1
50855,38755,1
50855,38758,1
50855,38765,1
50855,38782,1
50855,38784,1
50855,38792,1
50855,38796,1
50855,38800,1
50855,38801,1
50855,38804,1
50855,38805,1
50855,38807,1
50855,38808,1
50855,38819,1
50855,38832,1
50855,38838,1
50855,38839,1
50855,38840,1
50855,38843,1
50855,38844,1
50855,38863,1
50855,38864,1
50855,38865,1
50855,38867,1
50855,38872,1
50855,38876,1
50855,38877,1
50855,38882,1
50855,38891,1
50855,38906,1
50855,38908,1
50855,38916,1
50855,38932,1
50855,38933,1
50855,38950,1
50855,38955,1
50855,38960,1
50855,38963,1
50855,38964,1
50855,38971,1
50855,38978,1
50855,38991,1
50855,38992,1
50855,39001,1
50855,39002,1
50855,39003,1
50855,39008,1
50855,39009,1
50855,39012,1
50855,39024,1
50855,39034,1
50855,39035,1
50855,39051,1
50855,39053,1
50855,39056,1
50855,39061,1
50855,39074,1
50855,39076,1
50855,39077,1
50855,39081,1
50855,39082,1
50855,39083,1
50855,39084,1
50855,39091,1
50855,39094,1
50855,39100,1
50855,39106,1
50855,39108,1
50855,39109,1
50855,39110,1
50855,39116,1
50855,39125,1
50855,39128,1
50855,39130,1
50855,39132,1
50855,39137,1
50855,39142,1
50855,39144,1
50855,39146,1
50855,39151,1
50855,39153,1
50855,39157,1
50855,39161,1
50855,39162,1
50855,39165,1
50855,39170,1
50855,39173,1
50855,39180,1
50855,39195,1
50855,39201,1
50855,39209,1
50855,39218,1
50855,39221,1
50855,39224,1
50855,39227,1
50855,39233,1
50855,39234,1
50855,39235,1
50855,39238,1
50855,39247,1
50855,39248,1
50855,39259,1
50855,39262,1
50855,39264,1
50855,39268,1
50855,39270,1
50855,39281,1
50855,39284,1
50855,39285,1
50855,39289,1
50855,39292,1
50855,39309,1
50855,39312,1
50855,39323,1
50855,39325,1
50855,39326,1
50855,39328,1
50855,39332,1
50855,39335,1
50855,39338,1
50855,39340,1
50855,39344,1
50855,39345,1
50855,39369,1
50855,39372,1
50855,39378,1
50855,39380,1
50855,39387,1
50855,39388,1
50855,39389,1
50855,39390,1
50855,39397,1
50855,39407,1
50855,39409,1
50855,39418,1
50855,39424,1
50855,39426,1
50855,39433,1
50855,39437,1
50855,39439,1
50855,39453,1
50855,39475,1
50855,39488,1
50855,39493,1
50855,39498,1
50855,39504,1
50855,39506,1
50855,39508,1
50855,39509,1
50855,39511,1
50855,39515,1
50855,39519,1
50855,39528,1
50855,39531,1
50855,39540,1
50855,39542,1
50855,39549,1
50855,39551,1
50855,39554,1
50855,39555,1
50855,39562,1
50855,39569,1
50855,39575,1
50855,39576,1
50855,39590,1
50855,39592,1
50855,39594,1
50855,39599,1
50855,39617,1
50855,39630,1
50855,39635,1
50855,39639,1
50855,39642,1
50855,39650,1
50855,39657,1
50855,39660,1
50855,39665,1
50855,39666,1
50855,39671,1
50855,39674,1
50855,39676,1
50855,39677,1
50855,39698,1
50855,39707,1
50855,39709,1
50855,39723,1
50855,39731,1
50855,39736,1
50855,39739,1
50855,39743,1
50855,39744,1
50855,39745,1
50855,39750,1
50855,39754,1
50855,39756,1
50855,39770,1
50855,39771,1
50855,39783,1
50855,39791,1
50855,39792,1
50855,39794,1
50855,39797,1
50855,39799,1
50855,39800,1
50855,39803,1
50855,39804,1
50855,39810,1
50855,39812,1
