target_user,other_user,No_common_users
136405,56615,1
136405,56618,1
136405,56624,1
136405,56632,1
136405,56649,1
136405,56655,1
136405,56674,1
136405,56678,1
136405,56701,1
136405,56704,1
136405,56707,1
136405,56720,1
136405,56722,1
136405,56724,1
136405,56725,1
136405,56726,1
136405,56729,1
136405,56730,1
136405,56738,1
136405,56741,1
136405,56742,1
136405,56746,1
136405,56749,1
136405,56758,1
136405,56761,1
136405,56764,1
136405,56775,1
136405,56779,1
136405,56783,1
136405,56806,1
136405,56810,1
136405,56811,1
136405,56828,1
136405,56846,1
136405,56858,1
136405,56863,1
136405,56864,1
136405,56869,1
136405,56883,1
136405,56886,1
136405,56891,1
136405,56896,1
136405,56904,1
136405,56905,1
136405,56915,1
136405,56919,1
136405,56932,1
136405,56942,1
136405,56953,1
136405,56963,1
136405,56978,1
136405,56985,1
136405,56989,1
136405,56990,1
136405,56992,1
136405,57001,1
136405,57029,1
136405,57038,1
136405,57040,1
136405,57045,1
136405,57050,1
136405,57055,1
136405,57056,1
136405,57087,1
136405,57089,1
136405,57095,1
136405,57102,1
136405,57106,1
136405,57108,1
136405,57114,1
136405,57115,1
136405,57120,1
136405,57129,1
136405,57154,1
136405,57159,1
136405,57179,1
136405,57182,1
136405,57185,1
136405,57188,1
136405,57196,1
136405,57197,1
136405,57199,1
136405,57206,1
136405,57221,1
136405,57248,1
136405,57249,1
136405,57251,1
136405,57261,1
136405,57285,1
136405,57289,1
136405,57298,1
136405,57316,1
136405,57326,1
136405,57332,1
136405,57336,1
136405,57337,1
136405,57344,1
136405,57363,1
136405,57369,1
136405,57375,1
136405,57377,1
136405,57392,1
136405,57393,1
136405,57403,1
136405,57420,1
136405,57421,1
136405,57422,1
136405,57431,1
136405,57439,1
136405,57440,1
136405,57442,1
136405,57446,1
136405,57456,1
136405,57465,1
136405,57468,1
136405,57494,1
136405,57510,1
136405,57517,1
136405,57527,1
136405,57551,1
136405,57563,1
136405,57564,1
136405,57575,1
136405,57580,1
136405,57584,1
136405,57585,1
136405,57591,1
136405,57596,1
136405,57606,1
136405,57608,1
136405,57614,1
136405,57633,1
136405,57638,1
136405,57646,1
136405,57647,1
136405,57653,1
136405,57666,1
136405,57695,1
136405,57700,1
136405,57706,1
136405,57708,1
136405,57713,1
136405,57718,1
136405,57719,1
136405,57723,1
136405,57738,1
136405,57744,1
136405,57763,1
136405,57767,1
136405,57787,1
136405,57788,1
136405,57825,1
136405,57829,1
136405,57836,1
136405,57839,1
136405,57848,1
136405,57863,1
136405,57878,1
136405,57891,1
136405,57896,1
136405,57914,1
136405,57942,1
136405,57947,1
136405,57954,1
136405,57966,1
136405,57972,1
136405,57977,1
136405,57983,1
136405,58003,1
136405,58009,1
136405,58013,1
136405,58019,1
136405,58027,1
136405,58029,1
136405,58038,1
136405,58050,1
136405,58053,1
136405,58057,1
136405,58063,1
136405,58067,1
136405,58069,1
136405,58071,1
136405,58086,1
136405,58100,1
136405,58127,1
136405,58143,1
136405,58164,1
136405,58168,1
136405,58171,1
136405,58174,1
136405,58188,1
136405,58190,1
136405,58201,1
136405,58204,1
136405,58205,1
136405,58207,1
136405,58219,1
136405,58222,1
136405,58233,1
136405,58259,1
136405,58284,1
136405,58299,1
136405,58309,1
136405,58311,1
136405,58314,1
136405,58329,1
136405,58330,1
136405,58351,1
136405,58360,1
136405,58364,1
136405,58366,1
136405,58371,1
136405,58373,1
136405,58386,1
136405,58388,1
136405,58395,1
136405,58397,1
136405,58398,1
136405,58402,1
136405,58404,1
136405,58410,1
136405,58421,1
136405,58437,1
136405,58440,1
136405,58446,1
136405,58449,1
136405,58451,1
136405,58463,1
136405,58479,1
136405,58498,1
136405,58501,1
136405,58504,1
136405,58507,1
136405,58523,1
136405,58553,1
136405,58559,1
136405,58572,1
136405,58578,1
136405,58589,1
136405,58595,1
136405,58603,1
136405,58613,1
136405,58638,1
136405,58640,1
136405,58674,1
136405,58676,1
136405,58705,1
136405,58706,1
136405,58725,1
136405,58731,1
136405,58737,1
136405,58752,1
136405,58755,1
136405,58777,1
136405,58792,1
136405,58806,1
136405,58809,1
136405,58849,1
136405,58860,1
136405,58867,1
136405,58878,1
136405,58892,1
136405,58893,1
136405,58903,1
136405,58910,1
136405,58921,1
136405,58922,1
136405,58926,1
136405,58927,1
136405,58931,1
136405,58943,1
136405,58946,1
136405,58950,1
136405,58952,1
136405,58964,1
136405,58972,1
136405,58973,1
136405,58985,1
136405,58993,1
136405,58997,1
136405,59002,1
136405,59021,1
136405,59023,1
136405,59033,1
136405,59041,1
136405,59045,1
136405,59047,1
136405,59048,1
136405,59063,1
136405,59066,1
136405,59069,1
136405,59094,1
136405,59097,1
136405,59102,1
136405,59112,1
136405,59119,1
136405,59123,1
136405,59139,1
136405,59153,1
136405,59167,1
136405,59169,1
136405,59174,1
136405,59195,1
136405,59196,1
136405,59202,1
136405,59211,1
136405,59223,1
136405,59253,1
136405,59255,1
136405,59256,1
136405,59257,1
136405,59259,1
136405,59275,1
136405,59288,1
136405,59293,1
136405,59299,1
136405,59302,1
136405,59305,1
136405,59314,1
136405,59317,1
136405,59319,1
136405,59320,1
136405,59328,1
136405,59337,1
136405,59344,1
136405,59347,1
136405,59351,1
136405,59363,1
136405,59368,1
136405,59369,1
136405,59370,1
136405,59372,1
136405,59374,1
136405,59378,1
136405,59385,1
136405,59386,1
136405,59387,1
136405,59394,1
136405,59400,1
136405,59402,1
136405,59406,1
136405,59409,1
136405,59410,1
136405,59424,1
136405,59445,1
136405,59447,1
136405,59459,1
136405,59474,1
136405,59477,1
136405,59481,1
136405,59517,1
136405,59536,1
136405,59539,1
136405,59558,1
136405,59562,1
136405,59567,1
136405,59568,1
136405,59571,1
136405,59590,1
136405,59594,1
136405,59595,1
136405,59630,1
136405,59632,1
136405,59635,1
136405,59636,1
136405,59647,1
136405,59658,1
136405,59689,1
136405,59701,1
136405,59702,1
136405,59704,1
136405,59721,1
136405,59730,1
136405,59740,1
136405,59751,1
136405,59760,1
136405,59764,1
136405,59785,1
136405,59794,1
136405,59802,1
136405,59803,1
136405,59814,1
136405,59817,1
136405,59823,1
136405,59829,1
136405,59835,1
136405,59837,1
136405,59846,1
136405,59847,1
136405,59863,1
136405,59868,1
136405,59871,1
136405,59872,1
136405,59878,1
136405,59891,1
136405,59908,1
136405,59912,1
136405,59916,1
136405,59920,1
136405,59926,1
136405,59932,1
136405,59941,1
136405,59943,1
136405,59959,1
136405,59962,1
136405,59968,1
136405,59970,1
136405,59981,1
136405,59988,1
136405,59992,1
136405,60009,1
136405,60027,1
136405,60035,1
136405,60036,1
136405,60037,1
136405,60051,1
136405,60066,1
136405,60070,1
136405,60075,1
136405,60089,1
136405,60101,1
136405,60103,1
136405,60108,1
136405,60109,1
136405,60114,1
136405,60123,1
136405,60125,1
136405,60145,1
136405,60160,1
136405,60172,1
136405,60174,1
136405,60178,1
136405,60185,1
136405,60198,1
136405,60207,1
136405,60208,1
136405,60210,1
136405,60211,1
136405,60214,1
136405,60266,1
136405,60267,1
136405,60301,1
136405,60314,1
136405,60321,1
136405,60324,1
136405,60337,1
136405,60355,1
136405,60364,1
136405,60366,1
136405,60373,1
136405,60381,1
136405,60383,1
136405,60386,1
136405,60395,1
136405,60398,1
136405,60402,1
136405,60403,1
136405,60405,1
136405,60411,1
136405,60425,1
136405,60427,1
136405,60440,1
136405,60442,1
136405,60460,1
136405,60464,1
136405,60480,1
136405,60485,1
136405,60496,1
136405,60514,1
136405,60522,1
136405,60527,1
136405,60576,1
136405,60577,1
136405,60580,1
136405,60593,1
136405,60610,1
136405,60635,1
136405,60636,1
136405,60650,1
136405,60653,1
136405,60660,1
136405,60684,1
136405,60703,1
136405,60723,1
136405,60731,1
136405,60732,1
136405,60739,1
136405,60746,1
136405,60752,1
136405,60756,1
136405,60764,1
136405,60767,1
136405,60778,1
136405,60780,1
136405,60784,1
136405,60789,1
136405,60792,1
136405,60794,1
136405,60815,1
136405,60816,1
136405,60821,1
136405,60828,1
136405,60840,1
136405,60843,1
136405,60845,1
136405,60850,1
136405,60853,1
136405,60867,1
136405,60872,1
136405,60873,1
136405,60885,1
136405,60899,1
136405,60915,1
136405,60927,1
136405,60930,1
136405,60931,1
136405,60935,1
136405,60941,1
136405,60946,1
136405,60952,1
136405,60958,1
136405,60965,1
136405,60966,1
136405,60971,1
136405,60974,1
136405,60979,1
136405,60989,1
136405,60998,1
136405,61013,1
136405,61015,1
136405,61019,1
136405,61028,1
136405,61029,1
136405,61032,1
136405,61035,1
136405,61038,1
136405,61046,1
136405,61067,1
136405,61069,1
136405,61074,1
136405,61085,1
136405,61087,1
136405,61100,1
136405,61107,1
136405,61109,1
136405,61112,1
136405,61115,1
136405,61117,1
136405,61121,1
136405,61127,1
136405,61130,1
136405,61132,1
136405,61135,1
136405,61148,1
136405,61159,1
136405,61167,1
136405,61176,1
136405,61185,1
136405,61187,1
136405,61199,1
136405,61203,1
136405,61213,1
136405,61220,1
136405,61223,1
136405,61229,1
136405,61230,1
136405,61239,1
136405,61256,1
136405,61287,1
136405,61288,1
136405,61294,1
136405,61300,1
136405,61310,1
136405,61316,1
136405,61320,1
136405,61322,1
136405,61328,1
136405,61334,1
136405,61337,1
136405,61350,1
136405,61355,1
136405,61368,1
136405,61370,1
136405,61377,1
136405,61382,1
136405,61393,1
136405,61399,1
136405,61406,1
136405,61412,1
136405,61415,1
136405,61420,1
136405,61432,1
136405,61433,1
136405,61435,1
136405,61437,1
136405,61440,1
136405,61462,1
136405,61471,1
136405,61473,1
136405,61491,1
136405,61493,1
136405,61509,1
136405,61515,1
136405,61528,1
136405,61542,1
136405,61552,1
136405,61554,1
136405,61556,1
136405,61567,1
136405,61576,1
136405,61586,1
136405,61596,1
136405,61600,1
136405,61601,1
136405,61631,1
136405,61638,1
136405,61642,1
136405,61657,1
136405,61659,1
136405,61663,1
136405,61664,1
136405,61665,1
136405,61667,1
136405,61668,1
136405,61670,1
136405,61684,1
136405,61685,1
136405,61699,1
136405,61708,1
136405,61713,1
136405,61714,1
136405,61716,1
136405,61728,1
136405,61742,1
136405,61743,1
136405,61748,1
136405,61754,1
136405,61767,1
136405,61771,1
136405,61782,1
136405,61788,1
136405,61803,1
136405,61808,1
136405,61824,1
136405,61828,1
136405,61830,1
136405,61841,1
136405,61848,1
136405,61869,1
136405,61872,1
136405,61903,1
136405,61904,1
136405,61914,1
136405,61918,1
136405,61929,1
136405,61931,1
136405,61940,1
136405,61947,1
136405,61951,1
136405,61953,1
136405,61977,1
136405,61986,1
136405,61998,1
136405,62000,1
136405,62005,1
136405,62016,1
136405,62017,1
136405,62020,1
136405,62021,1
136405,62036,1
136405,62043,1
136405,62063,1
136405,62074,1
136405,62075,1
136405,62083,1
136405,62089,1
136405,62100,1
136405,62102,1
136405,62137,1
136405,62142,1
136405,62145,1
136405,62146,1
136405,62166,1
136405,62171,1
136405,62183,1
136405,62184,1
136405,62188,1
136405,62210,1
136405,62235,1
136405,62240,1
136405,62241,1
136405,62248,1
136405,62250,1
136405,62253,1
136405,62263,1
136405,62266,1
136405,62268,1
136405,62269,1
136405,62276,1
136405,62299,1
136405,62300,1
136405,62310,1
136405,62314,1
136405,62323,1
136405,62324,1
136405,62328,1
136405,62339,1
136405,62341,1
136405,62349,1
136405,62358,1
136405,62362,1
136405,62367,1
136405,62377,1
136405,62381,1
136405,62397,1
136405,62420,1
136405,62424,1
136405,62431,1
136405,62436,1
136405,62446,1
136405,62451,1
136405,62465,1
136405,62468,1
136405,62472,1
136405,62476,1
136405,62487,1
136405,62492,1
136405,62509,1
136405,62513,1
136405,62522,1
136405,62524,1
136405,62540,1
136405,62548,1
136405,62560,1
136405,62566,1
136405,62572,1
136405,62583,1
136405,62596,1
136405,62601,1
136405,62603,1
136405,62620,1
136405,62621,1
136405,62624,1
136405,62636,1
136405,62638,1
136405,62648,1
136405,62652,1
136405,62654,1
136405,62664,1
136405,62669,1
136405,62692,1
136405,62698,1
136405,62699,1
136405,62703,1
136405,62706,1
136405,62708,1
136405,62752,1
136405,62756,1
136405,62762,1
136405,62767,1
136405,62779,1
136405,62787,1
136405,62793,1
136405,62798,1
136405,62805,1
136405,62818,1
136405,62825,1
136405,62829,1
136405,62839,1
136405,62844,1
136405,62849,1
136405,62856,1
136405,62862,1
136405,62867,1
136405,62869,1
136405,62890,1
136405,62897,1
136405,62901,1
136405,62913,1
136405,62923,1
136405,62927,1
136405,62930,1
136405,62937,1
136405,62943,1
136405,62948,1
136405,62955,1
136405,62956,1
136405,62963,1
136405,62969,1
136405,62977,1
136405,62982,1
136405,62993,1
136405,62996,1
136405,62998,1
136405,63004,1
136405,63012,1
136405,63016,1
136405,63030,1
136405,63032,1
136405,63034,1
136405,63039,1
136405,63040,1
136405,63055,1
136405,63056,1
136405,63067,1
136405,63076,1
136405,63078,1
136405,63087,1
136405,63090,1
136405,63103,1
136405,63107,1
136405,63110,1
136405,63111,1
136405,63123,1
136405,63127,1
136405,63142,1
136405,63146,1
136405,63149,1
136405,63161,1
136405,63162,1
136405,63166,1
136405,63169,1
136405,63172,1
136405,63173,1
136405,63174,1
136405,63183,1
136405,63188,1
136405,63193,1
136405,63198,1
136405,63203,1
136405,63214,1
136405,63220,1
136405,63225,1
136405,63253,1
136405,63254,1
136405,63272,1
136405,63274,1
136405,63277,1
136405,63278,1
136405,63284,1
136405,63289,1
136405,63293,1
136405,63294,1
136405,63295,1
136405,63299,1
136405,63312,1
136405,63317,1
136405,63319,1
136405,63324,1
136405,63345,1
136405,63350,1
136405,63351,1
136405,63357,1
136405,63369,1
136405,63371,1
136405,63373,1
136405,63380,1
136405,63384,1
136405,63390,1
136405,63392,1
136405,63395,1
136405,63396,1
136405,63402,1
136405,63410,1
136405,63434,1
136405,63444,1
136405,63448,1
136405,63451,1
136405,63453,1
136405,63468,1
136405,63473,1
136405,63478,1
136405,63494,1
136405,63499,1
136405,63501,1
136405,63516,1
136405,63525,1
136405,63536,1
136405,63546,1
136405,63548,1
136405,63565,1
136405,63573,1
136405,63602,1
136405,63605,1
136405,63607,1
136405,63614,1
136405,63621,1
136405,63629,1
136405,63633,1
136405,63646,1
136405,63651,1
136405,63663,1
136405,63675,1
136405,63688,1
136405,63699,1
136405,63702,1
136405,63704,1
136405,63713,1
136405,63714,1
136405,63719,1
136405,63723,1
136405,63728,1
136405,63729,1
136405,63732,1
136405,63751,1
136405,63760,1
136405,63767,1
136405,63772,1
136405,63778,1
136405,63787,1
136405,63790,1
136405,63792,1
136405,63796,1
136405,63809,1
136405,63810,1
136405,63817,1
136405,63826,1
136405,63831,1
136405,63834,1
136405,63836,1
136405,63841,1
136405,63849,1
136405,63852,1
136405,63892,1
136405,63910,1
136405,63932,1
136405,63955,1
136405,63956,1
136405,63978,1
136405,63988,1
136405,63991,1
136405,63998,1
136405,64025,1
136405,64033,1
136405,64034,1
136405,64036,1
136405,64044,1
136405,64045,1
136405,64059,1
136405,64075,1
136405,64093,1
136405,64094,1
136405,64096,1
136405,64098,1
136405,64124,1
136405,64134,1
136405,64135,1
136405,64141,1
136405,64144,1
136405,64160,1
136405,64164,1
136405,64165,1
136405,64167,1
136405,64168,1
136405,64176,1
136405,64178,1
136405,64186,1
136405,64201,1
136405,64203,1
136405,64211,1
136405,64214,1
136405,64217,1
136405,64219,1
136405,64221,1
136405,64224,1
136405,64228,1
136405,64238,1
136405,64242,1
136405,64248,1
136405,64250,1
136405,64252,1
136405,64253,1
136405,64254,1
136405,64260,1
136405,64279,1
136405,64288,1
136405,64295,1
136405,64303,1
136405,64323,1
136405,64326,1
136405,64342,1
136405,64396,1
136405,64399,1
136405,64411,1
136405,64420,1
136405,64427,1
136405,64442,1
136405,64444,1
136405,64474,1
136405,64483,1
136405,64484,1
136405,64496,1
136405,64509,1
136405,64514,1
136405,64517,1
136405,64526,1
136405,64535,1
136405,64536,1
136405,64547,1
136405,64553,1
136405,64558,1
136405,64564,1
136405,64571,1
136405,64572,1
136405,64578,1
136405,64580,1
136405,64582,1
136405,64584,1
136405,64600,1
136405,64603,1
136405,64606,1
136405,64615,1
136405,64623,1
136405,64644,1
136405,64673,1
136405,64681,1
136405,64686,1
136405,64687,1
136405,64694,1
136405,64698,1
136405,64701,1
136405,64706,1
136405,64716,1
136405,64726,1
136405,64727,1
136405,64736,1
136405,64738,1
136405,64740,1
136405,64741,1
136405,64753,1
136405,64763,1
136405,64768,1
136405,64770,1
136405,64775,1
136405,64783,1
136405,64785,1
136405,64788,1
136405,64797,1
136405,64803,1
136405,64816,1
136405,64826,1
136405,64841,1
136405,64843,1
136405,64844,1
136405,64865,1
136405,64868,1
136405,64877,1
136405,64878,1
136405,64879,1
136405,64895,1
136405,64907,1
136405,64911,1
136405,64916,1
136405,64934,1
136405,64945,1
136405,64951,1
136405,64965,1
136405,64979,1
136405,64981,1
136405,64987,1
136405,64993,1
136405,64995,1
136405,64997,1
136405,65009,1
136405,65015,1
136405,65016,1
136405,65019,1
136405,65044,1
136405,65053,1
136405,65062,1
136405,65064,1
136405,65077,1
136405,65082,1
136405,65089,1
136405,65100,1
136405,65116,1
136405,65129,1
136405,65130,1
136405,65140,1
136405,65144,1
136405,65154,1
136405,65167,1
136405,65172,1
136405,65181,1
136405,65183,1
136405,65188,1
136405,65231,1
136405,65243,1
136405,65245,1
136405,65248,1
136405,65251,1
136405,65256,1
136405,65258,1
136405,65286,1
136405,65290,1
136405,65310,1
136405,65312,1
136405,65314,1
136405,65316,1
136405,65322,1
136405,65338,1
136405,65339,1
136405,65340,1
136405,65345,1
136405,65347,1
136405,65350,1
136405,65351,1
136405,65354,1
136405,65357,1
136405,65371,1
136405,65380,1
136405,65390,1
136405,65396,1
136405,65402,1
136405,65403,1
136405,65405,1
136405,65407,1
136405,65408,1
136405,65410,1
136405,65425,1
136405,65439,1
136405,65444,1
136405,65447,1
136405,65450,1
136405,65452,1
136405,65473,1
136405,65485,1
136405,65492,1
136405,65494,1
136405,65497,1
136405,65503,1
136405,65518,1
136405,65530,1
136405,65539,1
136405,65552,1
136405,65553,1
136405,65563,1
136405,65571,1
136405,65578,1
136405,65587,1
136405,65595,1
136405,65600,1
136405,65605,1
136405,65609,1
136405,65610,1
136405,65616,1
136405,65631,1
136405,65638,1
136405,65645,1
136405,65671,1
136405,65680,1
136405,65694,1
136405,65701,1
136405,65704,1
136405,65705,1
136405,65714,1
136405,65717,1
136405,65719,1
136405,65725,1
136405,65729,1
136405,65740,1
136405,65743,1
136405,65745,1
136405,65749,1
136405,65763,1
136405,65778,1
136405,65784,1
136405,65788,1
136405,65790,1
136405,65796,1
136405,65799,1
136405,65812,1
136405,65816,1
136405,65825,1
136405,65842,1
136405,65858,1
136405,65859,1
136405,65872,1
136405,65882,1
136405,65902,1
136405,65905,1
136405,65914,1
136405,65915,1
136405,65919,1
136405,65923,1
136405,65935,1
136405,65938,1
136405,65949,1
136405,65955,1
136405,65958,1
136405,65973,1
136405,65975,1
136405,65976,1
136405,65978,1
136405,65979,1
136405,65983,1
136405,65990,1
136405,65993,1
136405,66000,1
136405,66001,1
136405,66047,1
136405,66059,1
136405,66076,1
136405,66080,1
136405,66083,1
136405,66089,1
136405,66096,1
136405,66100,1
136405,66109,1
136405,66124,1
136405,66154,1
136405,66159,1
136405,66167,1
136405,66168,1
136405,66186,1
136405,66206,1
136405,66215,1
136405,66222,1
136405,66227,1
136405,66251,1
136405,66252,1
136405,66266,1
136405,66270,1
136405,66271,1
136405,66273,1
136405,66274,1
136405,66282,1
136405,66298,1
136405,66300,1
136405,66305,1
136405,66308,1
136405,66317,1
136405,66318,1
136405,66327,1
136405,66328,1
136405,66341,1
136405,66357,1
136405,66359,1
136405,66367,1
136405,66375,1
136405,66376,1
136405,66379,1
136405,66389,1
136405,66400,1
136405,66423,1
136405,66434,1
136405,66437,1
136405,66441,1
136405,66442,1
136405,66451,1
136405,66453,1
136405,66460,1
136405,66471,1
136405,66472,1
136405,66475,1
136405,66482,1
136405,66487,1
136405,66499,1
136405,66505,1
136405,66507,1
136405,66513,1
136405,66517,1
136405,66518,1
136405,66523,1
136405,66528,1
136405,66534,1
136405,66558,1
136405,66574,1
136405,66575,1
136405,66576,1
136405,66591,1
136405,66594,1
136405,66604,1
136405,66605,1
136405,66606,1
136405,66607,1
136405,66615,1
136405,66623,1
136405,66624,1
136405,66626,1
136405,66638,1
136405,66648,1
136405,66665,1
136405,66667,1
136405,66672,1
136405,66711,1
136405,66720,1
136405,66722,1
136405,66727,1
136405,66736,1
136405,66741,1
136405,66762,1
136405,66775,1
136405,66777,1
136405,66784,1
136405,66814,1
136405,66815,1
136405,66827,1
136405,66828,1
136405,66830,1
136405,66833,1
136405,66835,1
136405,66836,1
136405,66844,1
136405,66851,1
136405,66852,1
136405,66853,1
136405,66864,1
136405,66869,1
136405,66885,1
136405,66890,1
136405,66895,1
136405,66932,1
136405,66935,1
136405,66938,1
136405,66942,1
136405,66944,1
136405,66952,1
136405,66974,1
136405,66984,1
136405,66985,1
136405,67014,1
136405,67024,1
136405,67047,1
136405,67049,1
136405,67055,1
136405,67057,1
136405,67064,1
136405,67072,1
136405,67075,1
136405,67079,1
136405,67084,1
136405,67087,1
136405,67090,1
136405,67101,1
136405,67106,1
136405,67133,1
136405,67136,1
136405,67143,1
136405,67156,1
136405,67160,1
136405,67163,1
136405,67179,1
136405,67184,1
136405,67185,1
136405,67199,1
136405,67203,1
136405,67206,1
136405,67222,1
136405,67226,1
136405,67237,1
136405,67247,1
136405,67251,1
136405,67252,1
136405,67253,1
136405,67255,1
136405,67275,1
136405,67277,1
136405,67282,1
136405,67284,1
136405,67297,1
136405,67301,1
136405,67302,1
136405,67304,1
136405,67308,1
136405,67313,1
136405,67315,1
136405,67338,1
136405,67346,1
136405,67353,1
136405,67368,1
136405,67371,1
136405,67375,1
136405,67377,1
136405,67388,1
136405,67396,1
136405,67407,1
136405,67419,1
136405,67422,1
136405,67432,1
136405,67433,1
136405,67435,1
136405,67440,1
136405,67447,1
136405,67460,1
136405,67475,1
136405,67476,1
136405,67477,1
136405,67518,1
136405,67525,1
136405,67541,1
136405,67543,1
136405,67560,1
136405,67562,1
136405,67569,1
136405,67575,1
136405,67621,1
136405,67633,1
136405,67636,1
136405,67655,1
136405,67661,1
136405,67682,1
136405,67684,1
136405,67687,1
136405,67695,1
136405,67698,1
136405,67720,1
136405,67731,1
136405,67733,1
136405,67740,1
136405,67745,1
136405,67758,1
136405,67764,1
136405,67806,1
136405,67808,1
136405,67833,1
136405,67839,1
136405,67843,1
136405,67855,1
136405,67866,1
136405,67868,1
136405,67869,1
136405,67870,1
136405,67879,1
136405,67881,1
136405,67903,1
136405,67911,1
136405,67913,1
136405,67930,1
136405,67934,1
136405,67935,1
136405,67944,1
136405,67947,1
136405,67953,1
136405,67966,1
136405,67974,1
136405,67981,1
136405,68021,1
136405,68023,1
136405,68026,1
136405,68033,1
136405,68037,1
136405,68040,1
136405,68055,1
136405,68057,1
136405,68058,1
136405,68060,1
136405,68065,1
136405,68077,1
136405,68090,1
136405,68091,1
136405,68094,1
136405,68102,1
136405,68104,1
136405,68117,1
136405,68129,1
136405,68140,1
136405,68142,1
136405,68151,1
136405,68172,1
136405,68174,1
136405,68179,1
136405,68181,1
136405,68187,1
136405,68189,1
136405,68215,1
136405,68233,1
136405,68248,1
136405,68259,1
136405,68275,1
136405,68278,1
136405,68281,1
136405,68288,1
136405,68290,1
136405,68291,1
136405,68296,1
136405,68313,1
136405,68324,1
136405,68326,1
136405,68327,1
136405,68337,1
136405,68360,1
136405,68363,1
136405,68374,1
136405,68382,1
136405,68387,1
136405,68396,1
136405,68417,1
136405,68427,1
136405,68433,1
136405,68451,1
136405,68458,1
136405,68478,1
136405,68480,1
136405,68483,1
136405,68487,1
136405,68489,1
136405,68495,1
136405,68499,1
136405,68507,1
136405,68512,1
136405,68516,1
136405,68517,1
136405,68526,1
136405,68530,1
136405,68532,1
136405,68544,1
136405,68546,1
136405,68555,1
136405,68563,1
136405,68575,1
136405,68586,1
136405,68594,1
136405,68599,1
136405,68611,1
136405,68631,1
136405,68649,1
136405,68652,1
136405,68665,1
136405,68681,1
136405,68685,1
136405,68696,1
136405,68697,1
136405,68713,1
136405,68717,1
136405,68736,1
136405,68771,1
136405,68772,1
136405,68790,1
136405,68796,1
136405,68811,1
136405,68816,1
136405,68818,1
136405,68831,1
136405,68835,1
136405,68839,1
136405,68848,1
136405,68874,1
136405,68887,1
136405,68888,1
136405,68890,1
136405,68914,1
136405,68928,1
136405,68932,1
136405,68947,1
136405,68948,1
136405,68949,1
136405,68956,1
136405,68965,1
136405,68972,1
136405,68984,1
136405,68990,1
136405,68997,1
136405,68999,1
136405,69001,1
136405,69002,1
136405,69014,1
136405,69034,1
136405,69036,1
136405,69040,1
136405,69057,1
136405,69058,1
136405,69070,1
136405,69093,1
136405,69104,1
136405,69105,1
136405,69125,1
136405,69128,1
136405,69129,1
136405,69135,1
136405,69138,1
136405,69139,1
136405,69148,1
136405,69158,1
136405,69165,1
136405,69173,1
136405,69181,1
136405,69184,1
136405,54,1
136405,69186,1
136405,55,1
136405,69205,1
136405,69217,1
136405,69219,1
136405,69247,1
136405,69248,1
136405,69251,1
136405,69253,1
136405,62,1
136405,69260,1
136405,69265,1
136405,69268,1
136405,69274,1
136405,69280,1
136405,69281,1
136405,69286,1
136405,66,1
136405,69299,1
136405,68,1
136405,69309,1
136405,69322,1
136405,69327,1
136405,69338,1
136405,69343,1
136405,70,1
136405,69357,1
136405,71,1
136405,69360,1
136405,69362,1
136405,73,1
136405,78,1
136405,69380,1
136405,69381,1
136405,69392,1
136405,69404,1
136405,69405,1
136405,69413,1
136405,69416,1
136405,97,1
136405,69431,1
136405,69432,1
136405,69433,1
136405,69435,1
136405,104,1
136405,69440,1
136405,69449,1
136405,69462,1
136405,69468,1
136405,69470,1
136405,107,1
136405,108,1
136405,69481,1
136405,69482,1
136405,69486,1
136405,69492,1
136405,69500,1
136405,69507,1
136405,69519,1
136405,109,1
136405,69526,1
136405,118,1
136405,69535,1
136405,120,1
136405,121,1
136405,69555,1
136405,69564,1
136405,131,1
136405,69569,1
136405,132,1
136405,306,1
136405,69585,1
136405,138316,1
136405,69596,1
136405,69599,1
136405,69612,1
136405,69615,1
136405,138270,1
136405,69621,1
136405,69622,1
136405,69624,1
136405,69630,1
136405,69633,1
136405,157,1
136405,69650,1
136405,11,1
136405,69655,1
136405,138102,1
136405,69670,1
136405,69677,1
136405,138103,1
136405,138110,1
136405,69691,1
136405,138114,1
136405,138128,1
136405,69701,1
136405,69702,1
136405,48,1
136405,69708,1
136405,69715,1
136405,69731,1
136405,69735,1
136405,69741,1
136405,69747,1
136405,69748,1
136405,69753,1
136405,69756,1
136405,69762,1
136405,69765,1
136405,69767,1
136405,69768,1
136405,69771,1
136405,69775,1
136405,69782,1
136405,69791,1
136405,69795,1
136405,69803,1
136405,138138,1
136405,138140,1
136405,69809,1
136405,69817,1
136405,69829,1
136405,69832,1
136405,138160,1
136405,138171,1
136405,138199,1
136405,138201,1
136405,138217,1
136405,69868,1
136405,69874,1
136405,69876,1
136405,69879,1
136405,69883,1
136405,138219,1
136405,69891,1
136405,69892,1
136405,69894,1
136405,138225,1
136405,69911,1
136405,138230,1
136405,138235,1
136405,69929,1
136405,69930,1
136405,69931,1
136405,138252,1
136405,69937,1
136405,138254,1
136405,69951,1
136405,69962,1
136405,69964,1
136405,69974,1
136405,69981,1
136405,69984,1
136405,138260,1
136405,69993,1
136405,138262,1
136405,138264,1
136405,70014,1
136405,138269,1
136405,310,1
136405,70035,1
136405,70048,1
136405,70054,1
136405,70056,1
136405,70066,1
136405,327,1
136405,70072,1
136405,70074,1
136405,70076,1
136405,70083,1
136405,70084,1
136405,70089,1
